År;Kommun;Församling;Summa_inkl_kyrkoavgift;Summa_exkl_kyrkoavgift;Begravnings_avgift;Kyrkoavgift
2019;ÖREBRO;ÖREBRO NIKOLAI FÖRSAMLING;34.053;33.153;0.253;0.90
2019;ÖREBRO;ÖREBRO OLAUS PETRI FÖRSAMLING;34.053;33.153;0.253;0.90
2019;KUMLA;EKEBY FÖRSAMLING;34.423;33.403;0.253;1.02
2019;KUMLA;HARDEMO FÖRSAMLING;34.423;33.403;0.253;1.02
2019;KUMLA;KUMLA FÖRSAMLING;34.423;33.403;0.253;1.02
2019;ASKERSUND;ASKERSUND-HAMMARS FÖRSAMLING;34.843;33.753;0.253;1.09
2019;ASKERSUND;LERBÄCKS FÖRSAMLING;34.993;33.753;0.253;1.24
2019;ASKERSUND;SNAVLUNDA FÖRSAMLING;34.993;33.753;0.253;1.24
2019;KARLSKOGA;KARLSKOGA FÖRSAMLING;34.728;33.803;0.253;0.925
2019;NORA;NORA BERGSLAGSFÖRSAMLING;35.463;34.053;0.253;1.41
2019;LINDESBERG;FELLINGSBRO FÖRSAMLING;35.383;34.103;0.253;1.28
2019;LINDESBERG;LINDE BERGSLAGS FÖRSAMLING;35.363;34.103;0.253;1.26
2019;LINDESBERG;NÄSBY FÖRSAMLING;35.383;34.103;0.253;1.28
2019;SKINNSKATTEBERG;SKINNSKATTEBERG MED HED OCH GUNNILBO;34.853;33.643;0.253;1.21
2019;SURAHAMMAR;SURA-RAMNÄS FÖRSAMLING;34.563;33.443;0.253;1.12
2019;KUNGSÖR;KUNGSÖRS FÖRSAMLING;34.343;33.163;0.253;1.18
2019;HALLSTAHAMMAR;HALLSTAHAMMAR-KOLBÄCKS FÖRSAMLING;33.963;32.943;0.253;1.02
2019;NORBERG;NORBERG-KARBENNINGS FÖRSAMLING;35.163;33.793;0.253;1.37
2019;VÄSTERÅS;DINGTUNA-LILLHÄRADS FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;GIDEONSBERGS FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;KUNGSÅRA FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;NORRBO FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;RYTTERNE FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;SKERIKE FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;TILLBERGA FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;VIKSÄNGS FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;VÄSTERÅS BADELUNDA FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;VÄSTERÅS DOMKYRKOFÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;VÄSTERÅS LUNDBY FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;VÄSTERÅS-BARKARÖ FÖRSAMLING;32.453;31.493;0.253;0.96
2019;VÄSTERÅS;ÖNSTA FÖRSAMLING;32.453;31.493;0.253;0.96
2019;SALA;KILA FÖRSAMLING;34.863;33.443;0.253;1.42
2019;SALA;KUMLA FÖRSAMLING;34.863;33.443;0.253;1.42
2019;SALA;MÖKLINTA FÖRSAMLING;34.423;33.443;0.253;0.98
2019;SALA;NORRBY FÖRSAMLING;34.423;33.443;0.253;0.98
2019;SALA;SALA FÖRSAMLING;34.423;33.443;0.253;0.98
2019;SALA;TÄRNA FÖRSAMLING;34.863;33.443;0.253;1.42
2019;SALA;VÄSTERFÄRNEBO-FLÄCKEBO FÖRSAMLING;34.933;33.443;0.253;1.49
2019;FAGERSTA;VÄSTANFORS-VÄSTERVÅLA FÖRSAMLING;34.453;33.243;0.253;1.21
2019;KÖPING;KÖPINGSBYGDENS FÖRSAMLING;34.343;33.293;0.253;1.05
2019;KÖPING;MALMA FÖRSAMLING;34.343;33.293;0.253;1.05
2019;ARBOGA;ARBOGABYGDENS FÖRSAMLING;34.853;33.543;0.253;1.31
2019;VANSBRO;JÄRNA MED NÅS OCH ÄPPELBO FÖRSAMLING;35.493;34.183;0.253;1.31
2019;MALUNG-SÄLEN;LIMA-TRANSTRANDS FÖRSAMLING;35.793;34.453;0.253;1.34
2019;MALUNG-SÄLEN;MALUNGS FÖRSAMLING;35.663;34.453;0.253;1.21
2019;GAGNEF;FLODA FÖRSAMLING;35.653;34.423;0.253;1.23
2019;GAGNEF;GAGNEFS FÖRSAMLING;35.653;34.423;0.253;1.23
2019;GAGNEF;MOCKFJÄRDS FÖRSAMLING;35.653;34.423;0.253;1.23
2019;LEKSAND;DJURA FÖRSAMLING;35.063;33.703;0.253;1.36
2019;LEKSAND;LEKSANDS FÖRSAMLING;35.063;33.703;0.253;1.36
2019;LEKSAND;SILJANSNÄS FÖRSAMLING;35.063;33.703;0.253;1.36
2019;LEKSAND;ÅHLS FÖRSAMLING;35.183;33.703;0.253;1.48
2019;RÄTTVIK;BODA FÖRSAMLING;35.023;33.703;0.253;1.32
2019;RÄTTVIK;ORE FÖRSAMLING;35.023;33.703;0.253;1.32
2019;RÄTTVIK;RÄTTVIKS FÖRSAMLING;35.023;33.703;0.253;1.32
2019;ORSA;ORSA FÖRSAMLING;35.683;34.303;0.253;1.38
2019;ÄLVDALEN;IDRE-SÄRNA FÖRSAMLING;36.393;34.673;0.253;1.72
2019;ÄLVDALEN;ÄLVDALENS FÖRSAMLING;35.903;34.673;0.253;1.23
2019;SMEDJEBACKEN;NORRBÄRKE FÖRSAMLING;35.563;34.343;0.253;1.22
2019;SMEDJEBACKEN;SÖDERBÄRKE FÖRSAMLING;35.593;34.343;0.253;1.25
2019;MORA;MORA FÖRSAMLING;35.353;34.223;0.253;1.13
2019;FALUN;ASPEBODA FÖRSAMLING;34.963;33.953;0.253;1.01
2019;FALUN;BJURSÅS FÖRSAMLING;35.183;33.953;0.253;1.23
2019;FALUN;ENVIKENS FÖRSAMLING;35.253;33.953;0.253;1.30
2019;FALUN;FALU KRISTINE FÖRSAMLING;34.963;33.953;0.253;1.01
2019;FALUN;GRYCKSBO FÖRSAMLING;34.963;33.953;0.253;1.01
2019;FALUN;STORA KOPPARBERGS FÖRSAMLING;34.963;33.953;0.253;1.01
2019;FALUN;SUNDBORNS FÖRSAMLING;35.253;33.953;0.253;1.30
2019;FALUN;SVÄRDSJÖ FÖRSAMLING;35.253;33.953;0.253;1.30
2019;FALUN;VIKA-HOSJÖ FÖRSAMLING;34.963;33.953;0.253;1.01
2019;BORLÄNGE;STORA TUNA FÖRSAMLING;35.183;34.303;0.253;0.88
2019;BORLÄNGE;TORSÅNGS FÖRSAMLING;35.183;34.303;0.253;0.88
2019;SÄTER;SÄTERBYGDENS FÖRSAMLING;35.503;34.203;0.253;1.30
2019;HEDEMORA;HEDEMORA, HUSBY OCH GARPENBERGS FÖRS;35.403;34.053;0.253;1.35
2019;AVESTA;AVESTA FÖRSAMLING;35.023;33.853;0.253;1.17
2019;AVESTA;BY FÖRSAMLING;35.133;33.853;0.253;1.28
2019;AVESTA;FOLKÄRNA FÖRSAMLING;35.133;33.853;0.253;1.28
2019;AVESTA;GRYTNÄS FÖRSAMLING;35.023;33.853;0.253;1.17
2019;LUDVIKA;GRÄNGE-SÄFSNÄS FÖRSAMLING;35.213;33.953;0.253;1.26
2019;LUDVIKA;LUDVIKA FÖRSAMLING;35.003;33.953;0.253;1.05
2019;OCKELBO;OCKELBO FÖRSAMLING;35.733;34.523;0.253;1.21
2019;HOFORS;HOFORS FÖRSAMLING;35.773;34.623;0.253;1.15
2019;HOFORS;TORSÅKERS FÖRSAMLING;35.953;34.623;0.253;1.33
2019;OVANÅKER;ALFTA-OVANÅKERS FÖRSAMLING;34.833;33.623;0.253;1.21
2019;NORDANSTIG;BERGSJÖ FÖRSAMLING;35.533;34.273;0.253;1.26
2019;NORDANSTIG;NORDANSTIGSKUSTENS FÖRSAMLING;35.563;34.273;0.253;1.29
2019;LJUSDAL;FÄRILA-KÅRBÖLE FÖRSAMLING;35.163;34.123;0.253;1.04
2019;LJUSDAL;JÄRVSÖ FÖRSAMLING;35.163;34.123;0.253;1.04
2019;LJUSDAL;LJUSDAL-RAMSJÖ FÖRSAMLING;35.163;34.123;0.253;1.04
2019;LJUSDAL;LOS-HAMRA FÖRSAMLING;35.163;34.123;0.253;1.04
2019;GÄVLE;BOMHUS FÖRSAMLING;34.893;34.023;0.253;0.87
2019;GÄVLE;GÄVLE HELIGA TREFALDIGHETS FÖRSAMLIN;34.893;34.023;0.253;0.87
2019;GÄVLE;GÄVLE MARIA FÖRSAMLING;34.893;34.023;0.253;0.87
2019;GÄVLE;GÄVLE STAFFANS FÖRSAMLING;34.893;34.023;0.253;0.87
2019;GÄVLE;HAMRÅNGE FÖRSAMLING;35.134;34.023;0.253;1.111
2019;GÄVLE;HEDESUNDA FÖRSAMLING;34.923;34.023;0.253;0.90
2019;GÄVLE;HILLE FÖRSAMLING;35.134;34.023;0.253;1.111
2019;GÄVLE;VALBO FÖRSAMLING;34.923;34.023;0.253;0.90
2019;SANDVIKEN;JÄRBO FÖRSAMLING;34.563;33.373;0.253;1.19
2019;SANDVIKEN;OVANSJÖ FÖRSAMLING;34.563;33.373;0.253;1.19
2019;SANDVIKEN;SANDVIKENS FÖRSAMLING;34.503;33.373;0.253;1.13
2019;SANDVIKEN;ÅRSUNDA-ÖSTERFÄRNEBO FÖRSAMLING;34.503;33.373;0.253;1.13
2019;SÖDERHAMN;LJUSNE FÖRSAMLING;34.493;33.423;0.253;1.07
2019;SÖDERHAMN;MO-BERGVIKS FÖRSAMLING;34.493;33.423;0.253;1.07
2019;SÖDERHAMN;NORRALA-TRÖNÖ FÖRSAMLING;34.373;33.423;0.253;0.95
2019;SÖDERHAMN;SKOGS FÖRSAMLING;34.493;33.423;0.253;1.07
2019;SÖDERHAMN;SÖDERALA FÖRSAMLING;34.493;33.423;0.253;1.07
2019;SÖDERHAMN;SÖDERHAMN-SANDARNE FÖRSAMLING;34.493;33.423;0.253;1.07
2019;BOLLNÄS;ARBRÅ-UNDERSVIKS FÖRSAMLING;34.643;33.623;0.253;1.02
2019;BOLLNÄS;BOLLNÄS FÖRSAMLING;34.643;33.623;0.253;1.02
2019;BOLLNÄS;HANEBO-SEGERSTA FÖRSAMLING;34.643;33.623;0.253;1.02
2019;BOLLNÄS;RENGSJÖ FÖRSAMLING;34.643;33.623;0.253;1.02
2019;HUDIKSVALL;BJURÅKER-NORRBO FÖRSAMLING;34.531;33.373;0.253;1.158
2019;HUDIKSVALL;DELSBO FÖRSAMLING;34.531;33.373;0.253;1.158
2019;HUDIKSVALL;ENÅNGER-NJUTÅNGERS FÖRSAMLING;34.523;33.373;0.253;1.15
2019;HUDIKSVALL;FORSA-HÖGS FÖRSAMLING;34.403;33.373;0.253;1.03
2019;HUDIKSVALL;HUDIKSVALLSBYGDENS FÖRSAMLING;34.306;33.373;0.253;0.933
2019;ÅNGE;BORGSJÖ-HAVERÖ FÖRSAMLING;36.523;34.873;0.253;1.65
2019;ÅNGE;TORPS FÖRSAMLING;36.443;34.873;0.253;1.57
2019;TIMRÅ;HÄSSJÖ FÖRSAMLING;35.583;34.183;0.253;1.40
2019;TIMRÅ;LJUSTORPS FÖRSAMLING;35.583;34.183;0.253;1.40
2019;TIMRÅ;TIMRÅ FÖRSAMLING;35.503;34.183;0.253;1.32
2019;TIMRÅ;TYNDERÖ FÖRSAMLING;35.583;34.183;0.253;1.40
2019;HÄRNÖSAND;HEMSÖ FÖRSAMLING;36.253;34.883;0.253;1.37
2019;HÄRNÖSAND;HÄGGDÅNGERS FÖRSAMLING;36.253;34.883;0.253;1.37
2019;HÄRNÖSAND;HÄRNÖSANDS DOMKYRKOFÖRSAMLING;36.253;34.883;0.253;1.37
2019;HÄRNÖSAND;HÖGSJÖ FÖRSAMLING;36.253;34.883;0.253;1.37
2019;HÄRNÖSAND;STIGSJÖ FÖRSAMLING;36.253;34.883;0.253;1.37
2019;HÄRNÖSAND;SÄBRÅ FÖRSAMLING;36.253;34.883;0.253;1.37
2019;HÄRNÖSAND;VIKSJÖ FÖRSAMLING;36.253;34.883;0.253;1.37
2019;SUNDSVALL;ALNÖ FÖRSAMLING;35.183;34.133;0.253;1.05
2019;SUNDSVALL;HOLMS FÖRSAMLING;35.583;34.133;0.253;1.45
2019;SUNDSVALL;INDALS FÖRSAMLING;35.583;34.133;0.253;1.45
2019;SUNDSVALL;LIDENS FÖRSAMLING;35.583;34.133;0.253;1.45
2019;SUNDSVALL;NJURUNDA FÖRSAMLING;35.333;34.133;0.253;1.20
2019;SUNDSVALL;SELÅNGERS FÖRSAMLING;35.483;34.133;0.253;1.35
2019;SUNDSVALL;SKÖNS FÖRSAMLING;35.083;34.133;0.253;0.95
2019;SUNDSVALL;STÖDE FÖRSAMLING;35.353;34.133;0.253;1.22
2019;SUNDSVALL;SUNDSVALLS FÖRSAMLING;35.353;34.133;0.253;1.22
2019;SUNDSVALL;SÄTTNA FÖRSAMLING;35.583;34.133;0.253;1.45
2019;SUNDSVALL;TUNA-ATTMARS FÖRSAMLING;35.403;34.133;0.253;1.27
2019;KRAMFORS;BJÄRTRÅ FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;DALS FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;GUDMUNDRÅ FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;NORA-SKOGS FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;NORDINGRÅ FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;STYRNÄS FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;TORSÅKERS FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;ULLÅNGERS FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;VIBYGGERÅ FÖRSAMLING;35.983;34.683;0.253;1.30
2019;KRAMFORS;YTTERLÄNNÄS FÖRSAMLING;35.983;34.683;0.253;1.30
2019;SOLLEFTEÅ;BOTEÅ FÖRSAMLING;36.403;34.933;0.253;1.47
2019;SOLLEFTEÅ;EDS FÖRSAMLING;36.103;34.933;0.253;1.17
2019;SOLLEFTEÅ;GRANINGE FÖRSAMLING;36.483;34.933;0.253;1.55
2019;SOLLEFTEÅ;HELGUMS FÖRSAMLING;36.483;34.933;0.253;1.55
2019;SOLLEFTEÅ;JUNSELE FÖRSAMLING;36.103;34.933;0.253;1.17
2019;SOLLEFTEÅ;LÅNGSELE FÖRSAMLING;36.483;34.933;0.253;1.55
2019;SOLLEFTEÅ;MULTRÅ-SÅNGA FÖRSAMLING;36.403;34.933;0.253;1.47
2019;SOLLEFTEÅ;RAMSELE-EDSELE FÖRSAMLING;36.223;34.933;0.253;1.29
2019;SOLLEFTEÅ;RESELE FÖRSAMLING;36.103;34.933;0.253;1.17
2019;SOLLEFTEÅ;SOLLEFTEÅ FÖRSAMLING;36.403;34.933;0.253;1.47
2019;SOLLEFTEÅ;ÅDALS-LIDENS FÖRSAMLING;36.103;34.933;0.253;1.17
2019;SOLLEFTEÅ;ÖVERLÄNNÄS FÖRSAMLING;36.403;34.933;0.253;1.47
2019;ÖRNSKÖLDSVIK;ANUNDSJÖ FÖRSAMLING;35.563;33.983;0.253;1.58
2019;ÖRNSKÖLDSVIK;ARNÄS FÖRSAMLING;35.433;33.983;0.253;1.45
2019;ÖRNSKÖLDSVIK;BJÖRNA FÖRSAMLING;35.483;33.983;0.253;1.50
2019;ÖRNSKÖLDSVIK;GIDEÅ-TREHÖRNINGSJÖ FÖRSAMLING;35.433;33.983;0.253;1.45
2019;ÖRNSKÖLDSVIK;GRUNDSUNDA FÖRSAMLING;35.483;33.983;0.253;1.50
2019;ÖRNSKÖLDSVIK;MO FÖRSAMLING;35.483;33.983;0.253;1.50
2019;ÖRNSKÖLDSVIK;NÄTRA FÖRSAMLING;35.453;33.983;0.253;1.47
2019;ÖRNSKÖLDSVIK;SIDENSJÖ FÖRSAMLING;35.453;33.983;0.253;1.47
2019;ÖRNSKÖLDSVIK;SJÄLEVADS FÖRSAMLING;35.483;33.983;0.253;1.50
2019;ÖRNSKÖLDSVIK;SKORPEDS FÖRSAMLING;35.563;33.983;0.253;1.58
2019;ÖRNSKÖLDSVIK;ÖRNSKÖLDSVIKS FÖRSAMLING;35.353;33.983;0.253;1.37
2019;RAGUNDA;BORGVATTNETS FÖRSAMLING;35.923;34.673;0.253;1.25
2019;RAGUNDA;FORS FÖRSAMLING;35.973;34.673;0.253;1.30
2019;RAGUNDA;RAGUNDA FÖRSAMLING;35.973;34.673;0.253;1.30
2019;RAGUNDA;STUGUNS FÖRSAMLING;35.923;34.673;0.253;1.25
2019;BRÄCKE;BRÄCKE-NYHEMS FÖRSAMLING;36.468;34.843;0.253;1.625
2019;BRÄCKE;HÄLLESJÖ-HÅSJÖ FÖRSAMLING;36.093;34.843;0.253;1.25
2019;BRÄCKE;REVSUND, SUNDSJÖ, BODSJÖ FÖRSAMLING;36.468;34.843;0.253;1.625
2019;KROKOM;ALSENS FÖRSAMLING;35.035;33.623;0.253;1.412
2019;KROKOM;ASPÅS FÖRSAMLING;35.035;33.623;0.253;1.412
2019;KROKOM;FÖLLINGEBYGDENS FÖRSAMLING;35.035;33.623;0.253;1.412
2019;KROKOM;NÄSKOTTS FÖRSAMLING;35.035;33.623;0.253;1.412
2019;KROKOM;OFFERDALS FÖRSAMLING;35.035;33.623;0.253;1.412
2019;KROKOM;RÖDÖNS FÖRSAMLING;35.035;33.623;0.253;1.412
2019;KROKOM;ÅS FÖRSAMLING;35.035;33.623;0.253;1.412
2019;STRÖMSUND;BODUMS FÖRSAMLING;36.173;34.673;0.253;1.50
2019;STRÖMSUND;FJÄLLSJÖ FÖRSAMLING;36.173;34.673;0.253;1.50
2019;STRÖMSUND;FROSTVIKENS FÖRSAMLING;36.173;34.673;0.253;1.50
2019;STRÖMSUND;GÅXSJÖ FÖRSAMLING;36.173;34.673;0.253;1.50
2019;STRÖMSUND;HAMMERDALS FÖRSAMLING;36.173;34.673;0.253;1.50
2019;STRÖMSUND;STRÖM-ALANÄS FÖRSAMLING;36.173;34.673;0.253;1.50
2019;STRÖMSUND;TÅSJÖ FÖRSAMLING;36.173;34.673;0.253;1.50
2019;ÅRE;KALLS FÖRSAMLING;35.073;33.673;0.253;1.40
2019;ÅRE;UNDERSÅKERS FÖRSAMLING;35.073;33.673;0.253;1.40
2019;ÅRE;VÄSTRA STORSJÖBYGDENS FÖRSAMLING;35.073;33.673;0.253;1.40
2019;ÅRE;ÅRE FÖRSAMLING;35.073;33.673;0.253;1.40
2019;BERG;BERGS FÖRSAMLING;35.473;33.973;0.253;1.50
2019;BERG;HACKÅS FÖRSAMLING;35.473;33.973;0.253;1.50
2019;BERG;HEDEBYGDENS FÖRSAMLING;35.823;33.973;0.253;1.85
2019;BERG;OVIKEN-MYSSJÖ FÖRSAMLING;35.473;33.973;0.253;1.50
2019;BERG;RÄTAN-KLÖVSJÖ FÖRSAMLING;35.473;33.973;0.253;1.50
2019;BERG;ÅSARNE FÖRSAMLING;35.473;33.973;0.253;1.50
2019;HÄRJEDALEN;HEDEBYGDENS FÖRSAMLING;35.773;33.923;0.253;1.85
2019;HÄRJEDALEN;SVEGSBYGDENS FÖRSAMLING;35.773;33.923;0.253;1.85
2019;HÄRJEDALEN;TÄNNÄS-LJUSNEDALS FÖRSAMLING;35.773;33.923;0.253;1.85
2019;HÄRJEDALEN;YTTERHOGDALS, ÖVERHOGDALS O ÄNGERSJÖ;35.773;33.923;0.253;1.85
2019;ÖSTERSUND;BRUNFLO FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;FRÖSÖ, SUNNE OCH NORDERÖ FÖRSAMLING;34.673;33.473;0.253;1.20
2019;ÖSTERSUND;HÄGGENÅS-LIT-KYRKÅS FÖRSAMLING;34.773;33.473;0.253;1.30
2019;ÖSTERSUND;LOCKNE FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;MARIEBY FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;NÄS FÖRSAMLING;34.873;33.473;0.253;1.40
2019;ÖSTERSUND;ÖSTERSUNDS FÖRSAMLING;34.643;33.473;0.253;1.17
2019;NORDMALING;NORDMALINGS FÖRSAMLING;35.953;34.853;0.253;1.10
2019;BJURHOLM;BJURHOLMS FÖRSAMLING;35.713;34.703;0.253;1.01
2019;VINDELN;VINDELNS FÖRSAMLING;36.423;35.203;0.253;1.22
2019;ROBERTSFORS;BYGDEÅ FÖRSAMLING;35.873;34.703;0.253;1.17
2019;NORSJÖ;NORSJÖ FÖRSAMLING;35.953;34.953;0.253;1.00
2019;MALÅ;MALÅ FÖRSAMLING;36.103;34.953;0.253;1.15
2019;STORUMAN;STENSELE FÖRSAMLING;36.153;34.703;0.253;1.45
2019;STORUMAN;TÄRNA FÖRSAMLING;35.853;34.703;0.253;1.15
2019;SORSELE;SORSELE FÖRSAMLING;36.353;35.203;0.253;1.15
2019;DOROTEA;DOROTEA-RISBÄCKS FÖRSAMLING;36.853;35.403;0.253;1.45
2019;VÄNNÄS;VÄNNÄS FÖRSAMLING;36.213;35.203;0.253;1.01
2019;VILHELMINA;VILHELMINA FÖRSAMLING;36.453;35.003;0.253;1.45
2019;ÅSELE;ÅSELE-FREDRIKA FÖRSAMLING;36.153;34.703;0.253;1.45
2019;UMEÅ;HOLMSUNDS FÖRSAMLING;35.523;34.403;0.253;1.12
2019;UMEÅ;HÖRNEFORS FÖRSAMLING;35.553;34.403;0.253;1.15
2019;UMEÅ;SÄVAR-HOLMÖNS FÖRSAMLING;35.618;34.403;0.253;1.215
2019;UMEÅ;TAVELSJÖ FÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;TEGS FÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;UMEÅ LANDSFÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;UMEÅ MARIA FÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;UMEÅ STADSFÖRSAMLING;35.413;34.403;0.253;1.01
2019;UMEÅ;ÅLIDHEMS FÖRSAMLING;35.413;34.403;0.253;1.01
2019;LYCKSELE;LYCKSELE FÖRSAMLING;36.103;34.653;0.253;1.45
2019;SKELLEFTEÅ;BUREÅ FÖRSAMLING;35.453;34.203;0.253;1.25
2019;SKELLEFTEÅ;BURTRÄSKS FÖRSAMLING;35.483;34.203;0.253;1.28
2019;SKELLEFTEÅ;BYSKE-FÄLLFORS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;JÖRN-BOLIDENS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;KÅGEDALENS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;LÖVÅNGERS FÖRSAMLING;35.483;34.203;0.253;1.28
2019;SKELLEFTEÅ;SKELLEFTEÅ LANDSFÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;SKELLEFTEÅ S:T OLOVS FÖRSAMLING;35.263;34.203;0.253;1.06
2019;SKELLEFTEÅ;SKELLEFTEÅ S:T ÖRJANS FÖRSAMLING;35.433;34.203;0.253;1.23
2019;ARVIDSJAUR;ARVIDSJAURS FÖRSAMLING;35.643;34.393;0.253;1.25
2019;ARJEPLOG;ARJEPLOGS FÖRSAMLING;36.343;35.093;0.253;1.25
2019;JOKKMOKK;JOKKMOKKS FÖRSAMLING;35.843;34.543;0.253;1.30
2019;ÖVERKALIX;ÖVERKALIX FÖRSAMLING;35.493;34.393;0.253;1.10
2019;KALIX;KALIX FÖRSAMLING;35.043;34.143;0.253;0.90
2019;ÖVERTORNEÅ;ÖVERTORNEÅ FÖRSAMLING;34.543;33.343;0.253;1.20
2019;PAJALA;PAJALA FÖRSAMLING;36.35;35.093;0.253;1.257
2019;GÄLLIVARE;GÄLLIVARE FÖRSAMLING;34.963;34.143;0.253;0.82
2019;GÄLLIVARE;MALMBERGETS FÖRSAMLING;34.963;34.143;0.253;0.82
2019;ÄLVSBYN;ÄLVSBY FÖRSAMLING;35.053;34.043;0.253;1.01
2019;LULEÅ;LULEÅ DOMKYRKOFÖRSAMLING;35.053;34.093;0.253;0.96
2019;LULEÅ;NEDERLULEÅ FÖRSAMLING;34.993;34.093;0.253;0.90
2019;LULEÅ;RÅNEÅ FÖRSAMLING;35.313;34.093;0.253;1.22
2019;PITEÅ;HORTLAX FÖRSAMLING;34.793;33.843;0.253;0.95
2019;PITEÅ;NORRFJÄRDENS FÖRSAMLING;34.873;33.843;0.253;1.03
2019;PITEÅ;PITEÅ FÖRSAMLING;34.763;33.843;0.253;0.92
2019;BODEN;EDEFORS FÖRSAMLING;35.143;34.193;0.253;0.95
2019;BODEN;GUNNARSBYNS FÖRSAMLING;35.143;34.193;0.253;0.95
2019;BODEN;SÄVASTS FÖRSAMLING;35.143;34.193;0.253;0.95
2019;BODEN;ÖVERLULEÅ FÖRSAMLING;35.143;34.193;0.253;0.95
2019;HAPARANDA;HAPARANDA FÖRSAMLING;35.023;34.093;0.253;0.93
2019;KIRUNA;JUKKASJÄRVI FÖRSAMLING;35.633;34.643;0.253;0.99
2019;KIRUNA;KARESUANDO FÖRSAMLING;35.633;34.643;0.253;0.99
2019;KIRUNA;VITTANGI FÖRSAMLING;35.633;34.643;0.253;0.99
